ATTACK_ID,DATE,LOCATION ,DESCRIPTION,DATA_SOURCES,TOTAL_DEATHS,TOTAL_CASUALITIES,CHILD_DEATHS,CHILD_CASUALTIES,TYPE,AFFILIATION,AFFLIATION_CLAIMED?,PART_OF,OFFICIAL_OR_INSPIRED,MUSLIM_MAJORITY_NATION,FORCED_TO_FLEE,ECONOMIC_COST,ORGANIZED_OR_REACTIVE,WEAPON_USED,MODUS_OPERANDI,SURVEILLED,PRIOR SUSPICION,ACTED_ALONE_OR_IN_GROUP
20141225SOM,2014-12-25,Somalia,Al-Shabaab attack in Mogadishu,http://www.bbc.com/news/world-africa-30601865,9,20,0,0,Shooting ,AlShabab,,,,TRUE,0,0,,Firearms,Disguised gunmen shoot troops,,,GROUP
20141224IRA,2014-12-24,Iraq,"A suicide bomber killed 33 people and wounded 55 others in Madaen, about 25 km (15 miles) south of Baghdad.[84]",http://www.reuters.com/article/us-mideast-crisis-iraq-idUSKBN0K20GZ20141224,33,55,0,0,Suicide Bombing ,,,,,TRUE,,,,Bomb,Suicide bombing,,,ALONE
20141222NIG,2014-12-22,Nigeria,Boko Haram insurgents bombed a bus station in the city of Gombe,http://www.cnn.com/2014/12/22/world/africa/nigeria-bombing/index.html,20,38,0,0,Bus Bombing ,,,,,FALSE,0,0,ORGANIZED,Bomb,Bomb planted on Bus ,,,ALONE
20141221FRA,2014-12-21,France,2014 Dijon attack. A man yelling Allahu Akbar ran over people with his vehicle.,"https://www.theguardian.com/world/2014/dec/21/france-dijon-driver-attacks-pedestrians                                
http://www.cnn.com/2014/12/22/world/europe/france-dijon-vehicle-attack/index.html",0,11,0,0,Vehicular Attack,,,,,FALSE,,,,"Vehicle, Knife",Drive Vehicle into Pedestrians ,,,ALONE
20141220FRA,2014-12-20,France,2014 Tours police station stabbing. A man yelling Allahu Akbar attacked a police office with a knife. He was killed and three police officers were injured.[81],http://www.news.com.au/world/europe/suspected-islamic-fanatic-shot-dead-after-stabbing-three-police-officers/news-story/7f44754c900f6700135d905d023148f2,1,3,0,0,Stabbing,,,,,FALSE,0,0,,Knife,Stabbing Attack,FALSE,,ALONE
20141218NIG,2014-12-18,Nigeria,2014 Gumsuri kidnappings. Boko Haram insurgents killed 32 men and kidnapped at least 185 women and children.,http://www.cnn.com/2014/12/18/world/africa/nigeria-boko-haram-kidnapping/index.html,32,217,0,100+,Raid,Boko Haram,,,,FALSE,,,,"Firearms, Petrol Bombs",Raid and arson of village,,,GROUP
20141218SYR,2014-12-18,Syria,Mass grave of 230 Tribesmen killed by ISIL found in Eastern Syria.[80],https://news.vice.com/article/mass-grave-found-in-eastern-syria-suspected-to-hold-bodies-of-230-tribesmen-killed-by-islamic-state?utm_source=vicenewsfb,230,230,0,0,Mass Murder,IS,,IS,OFFICIAL,TRUE,,,,N/A,Slaughter,,,GROUP
20141216PAK,2014-12-16,Pakistan,2014 Peshawar school massacre,http://www.cnn.com/2014/12/16/world/asia/pakistan-peshawar-school-attack/index.html,152,252+,132,132,Mass Shooting,Taliban,,,,TRUE,,,,Firearms,"Mass Shooting, Indescriminate Fire",,,GROUP
20141216YEM,2014-12-16,Yemen,2014 Rada' bombings Two suicide car bombers rammed their vehicles into a Shiite rebels' checkpoint.,https://en.wikipedia.org/wiki/2014_Rada%27_bombings,31,31,20,20,Suicide Bombing ,,,,,TRUE,,,,"Bomb, Vehicle",Car Bombing,,,GROUP
20141215AUS,"December 15, 2014",Australia,"2014 Sydney hostage crisis. A lone gunman, Man Haron Monis, held hostage ten customers and eight employees of a Lindt chocolate café at Martin Place in Sydney. Police treated the event as a terrorist attack at the time. It was however designated as a terrorist attack by the state government but Monis' motives have subsequently been debated.",http://www.nytimes.com/2014/12/16/world/asia/sydney-australia-hostages.html?_r=0,3,4,0,0,Hostage Seige ,,,,,FALSE,0,0,,Firearms,Hostage Seige,,,ALONE
20141209PHI,2014-12-9,Philippines,2014 Bukidnon bus bombing,https://en.wikipedia.org/wiki/2014_Bukidnon_bus_bombing,11,54,0,0,Bombing ,Bangsamoro Islamic Freedom Fighters,FALSE,,,FALSE,,,,Bomb,Bus Bombing,,,ALONE
20141204RUS,2014-12-4,Russia,2014 Grozny clashes[76],"http://www.svoboda.org/content/article/26724511.html
https://en.wikipedia.org/wiki/2014_Grozny_clashes",10,38,0,0,Shooting ,,,,,FALSE,,,,Firearms,"Building Occupation, Firefight",,,GROUP
20141201UAE,2014-12-1,United Arab Emirates,"A burqa-clad woman stabs a 47-year-old American teacher to death in a mall restroom in Abu Dhabi She later plants a bomb outside the home of an Egyptian-American doctor, which was safely dismantled.[75]",http://www.dailymail.co.uk/news/article-2860702/Police-arrest-killer-burqaPICTURED-American-woman-stabbed-death-burqa-attacker-Abu-Dhabi-named-47-year-old-mom-Colorado-emerges-teachers-warned-Jihadi-targets.html,1,2,0,0,Stabbing ,,,,,TRUE,,,,Unknown ,Stabbing,,,ALONE
201412**IRA,2014-12,Iraq,"ISIL militants execute 150 women Iraqi province of Al-Anbar, some of whom were pregnant at the time, who refuse to marry their fighters.[83]",http://timesofindia.indiatimes.com/world/middle-east/Isis-executes-150-women-for-refusing-to-marry-militants-and-buries-them-in-mass-graves/articleshow/45550919.cms?intenttarget=no&utm_source=TOI_AShow_OBWidget&utm_medium=Int_Ref&utm_campaign=TOI_AShow,150,150,0,0,Execution,IS,TRUE,IS,OFFICIAL,TRUE,0,0,,Unknown ,Execution,TRUE,,GROUP
20141128NIG,2014-11-28,Nigeria,Kano bombing,https://en.wikipedia.org/wiki/2014_Kano_bombing,120,380,0,0,"Suicide Bombing, Shooting ",,,,,FALSE,,,,"Bomb, Firearms",Bombing and shooting ,,,GROUP
20141118ISR,2014-11-18,Israel,2014 Jerusalem synagogue attack,"http://www.cnn.com/2014/11/18/world/meast/jerusalem-violence/index.html                                           
http://www.aljazeera.com/news/middleeast/2014/11/jerusalem-synagogue-attacked-gunmen-201411185401123578.html",5,7,0,0,Shooting ,,,Israeli-Palestinian Conflict,,FALSE,,,,"Firearms, Butcher Knife",Shooting ,,,GROUP
20141105ISR,2014-11-5,Israel,In the November 2014 Jerusalem vehicular attack a Hamas operative deliberately drove a van at high speed into a crowd of people.,https://en.wikipedia.org/wiki/November_2014_Jerusalem_vehicular_attack,4,17,1,1,Vehicular Attack,Hamas,,Israeli-Palestinian Conflict,,FALSE,,,,Vehicle,Van Rammed into Crowed,,,ALONE
20141023USA,2014-10-23,United States,"Zale H. Thomson, also known as Zaim Farouq Abdul-Malik, attacked four New York policemen in the subway with a hatchet, severely injuring one in the back of the head and injuring another policeman in the arm before being shot to death by the remaining officers, who also shot a civilian.[70]",http://www.nytimes.com/2014/10/25/nyregion/man-who-attacked-police-with-hatchet-ranted-about-us-officials-say.html?hp&action=click&pgtype=Homepage&version=HpSum&module=first-column-region&region=top-news&WT.nav=top-news,1,6,0,0,Assault with Deadly Weapon,Zale H. Thomson,FALSE,,,FALSE,,,,Hatchet,Attack targeting Officers,,,ALONE
20141022CAN,2014-10-22,Canada,"2014 shootings at Parliament Hill, Ottawa. Lone attacker shot a soldier at a war memorial and attacked Parliament.[68]","http://www.theglobeandmail.com/news/national/suspected-killer-in-ottawa-shootings-had-a-disturbing-side/article21252419/
http://www.cnn.com/2014/10/22/world/americas/canada-ottawa-shooting/index.html",1,3,,,Shooting ,,,,,FALSE,,,,Firearms,Shooting,,,ALONE
20141022ISR,2014-10-22,Israel,A Hamas terrorist rammed his vehicle into a group of people waiting at a light rail station in Jerusalem.,https://en.wikipedia.org/wiki/October_2014_Jerusalem_vehicular_attack,2,8[69],,,Vehicular Attack,,,Israeli-Palestinian Conflict,,FALSE,,,,Vehicle,Vehicular Attack,,,ALONE
20141020CAN,2014-10-20,Canada,2014 Saint-Jean-sur-Richelieu ramming attack Lone attacker used his car to run over two Canadian soldiers.,https://en.wikipedia.org/wiki/2014_Saint-Jean-sur-Richelieu_ramming_attack,1,1,,,Vehicular Attack,,,,,FALSE,,,,Vehicle,Vehicular Attack,,,ALONE
20141005RUS,2014-10-5,Russia,2014 Grozny bombing,http://www.bbc.com/news/world-europe-29498909,6,12[67],,,Suicide Bombing,Separatists? ,,Russia-Chechen Conflict,,FALSE,,,,Bomb,Suicide Bombing,,,ALONE
20140923AUS,2014-09-23,Australia,"2014 Endeavour Hills stabbings. Numan Haider, an Afghan Australian stabbed two counter terrorism officers in Melbourne, Australia. He was then shot dead.[66]",http://time.com/3423975/isis-australia-melbourne-police-terrorism-suspect-abdul-numan-haider/,1,2,,,Stabbing,,,,,FALSE,,,,Knife,Stabbing,,,ALONE
20140815PAK,2014-08-15,Pakistan,2014 Quetta Airbase attack,http://www.aljazeera.com/news/asia/2014/08/pakistan-security-forces-foil-air-base-attack-201481561615138467.html,12,,,,Shooting,,,,,TRUE,,,ORGANIZED,"Firearms, Bombs",Assault on Base,,,GROUP
20140801SYR,2014-08-1,Syria,"ISIL fighters massacred some 700 people, mostly men, of the Shu'aytat tribe in Deir ez-Zor Governorate.[65]",https://www.washingtonpost.com/world/syria-tribal-revolt-against-islamic-state-ignored-fueling-resentment/2014/10/20/25401beb-8de8-49f2-8e64-c1cfbee45232_story.html,700,700+,,,Mass Killing,IS,TRUE,IS,OFFICIAL,TRUE,,,ORGANIZED,Firearms,"Beheading, Shelling",,,GROUP
20140728CHI,2014-07-28,China,"A gang armed with knives and axes attacked a police station and government offices in Elixku Township, and some moved onto Huangdi Township, attacking civilians and smashing vehicles as they passed.[64]",http://news.xinhuanet.com/english/china/2014-08/10/c_133546149.htm,96,109,,,Gang Attack ,,,Xinjiang conflict,,FALSE,,,ORGANIZED,"Knives, Axes",Riot attack,,,GROUP
20140524BEL,2014-05-24,Belgium,Jewish Museum of Belgium shooting Gunman opened fire at the Jewish Museum in Brussels killing,http://www.cnn.com/2014/06/01/world/europe/france-belgium-jewish-shooting/index.html,4,,,,Shooting,,,,,FALSE,,,,Assault Rifle ,Shooting,,,ALONE
20140522CHI,2014-05-22,China,Two SUVs which carried 5 assailants were driven into a street market in Ürümqi and up to a dozen explosives were thrown at shoppersthrough the windows of the SUVs. The cars then crashed into shoppers and collided into each other and exploded.,http://www.bbc.com/news/world-asia-china-27502652,39,90+,,,Vehicular and Explosives Attack,,,Xinjiang conflict,,FALSE,,,ORGANIZED,"Vehicle, explosives","Vehicular Attack, Explosives ",,,GROUP
20140520NIG,2014-05-20,Nigeria,Jos bombings,"http://www.latimes.com/world/africa/la-fg-nigeria-jos-bombings-20140520-story.html                      
http://www.reuters.com/article/us-nigeria-violence-idUSBREA4J0QL20140520                            ",118[63],56+[63],,,Bombings,Boko Haram ,FALSE,,,FALSE,,,,Bombs,Car Bombing ,,,GROUP
20140430CHI,2014-04-30,China,Two assailants attacked passengers and detonated explosives at the Ürümqi railway station,http://www.bbc.com/news/world-asia-china-27225308,3,82,,,Bombing,,,Xinjiang conflict,,FALSE,,,ORGANIZED,"Knife, Bomb",Bombing,,,GROUP
20140414NIG,2014-04-14,Nigeria,The April 2014 Abuja bombing by Boko Haram.,http://www.reuters.com/article/us-nigeria-violence-idUSBREA3D0AF20140414,88+,200+,,,Bombing,Boko Haram,,,,FALSE,,,,Car Bomb,Bombing,,,GROUP
20140301CHI,2014-03-1,China,A group of 8 individuals attacked civilians at Kunming Railway Station,http://www.cnn.com/2014/03/01/world/asia/china-railway-attack/index.html,29,143,,,Knife Attack,,,Xinjiang conflict,,FALSE,,,,"Knife, Cleaver",Indescrimiate stabbing and hacking,,,GROUP
20140214NIG,2014-02-14,Nigeria,Borno Massacre,http://www.bbc.com/news/world-africa-26220300,200+[62],,,,Village Raids,Boko Haram,,,,FALSE,,,ORGANIZED,Firearms,"Village raid, Shooting",,,GROUP
20140119PAK,2014-01-19,Pakistan,2014 Bannu bombing by Taliban.,http://www.cnn.com/2014/01/19/world/asia/pakistan-blast/index.html,26,38,,,Bombing,Taliban ,TRUE,,,TRUE,,,ORGANIZED,Bomb,Bombing on Bus,TRUE,,GROUP
20131205YEM,2013-12-5,Yemen,2013 Sana'a attack,http://www.bbc.com/news/world-middle-east-25256368,56,162,,,Suicide Bombing ,Al Qaeda,TRUE,,,TRUE,,,ORGANIZED,Bomb,Suicide Bombing,TRUE,,ALONE
20131028CHI,2013-10-28,China,A 4x4 vehicle crashed into a crowd and burst into flames in Tiananmen Square in Beijing,http://www.cnn.com/2013/10/30/world/asia/china---tiananmen---arrests/index.html,5,38,,,Vehicular Attack,,,Xinjiang conflict,,FALSE,,,,Vehicle,Vehicle Rammed into Crowd,,,GROUP
20130929NIG,2013-09-29,Nigeria,Gujba college massacre,http://www.aljazeera.com/news/africa/2013/09/gunmen-storm-nigerian-college-201392910646471222.html,44,0,,,Mass Shooting ,,,,,FALSE,,,,Firearms,Indescriminate shooting ,,,GROUP
2013022PAK,2013-09-22,Pakistan,Peshawar church attack,http://www.bbc.com/news/world-asia-24201240,80-83,250,,,Suicide Bombing,,,,,TRUE,,,,Bomb,Double Suicide Bombing,,,GROUP
20130921KEN,2013-09-21,Kenya,Westgate shopping mall attack,"https://www.theguardian.com/world/2013/oct/04/westgate-mall-attacks-kenya
http://www.bbc.com/news/world-africa-29282045
http://www.cnn.com/2013/10/10/world/africa/kenya-mall-attack-survivor/",67,175[59][60][61],,,Shooting Seige,Al Shabab,,,,FALSE,,,,"Firearms, Grenades",Indescriminate shooting ,,,GROUP
20130913AFG,2013-09-13,Afghanistan,2013 attack on U.S. consulate in Herat,"http://www.wsj.com/articles/SB10001424127887323392204579071992339119938
http://www.cnn.com/2013/09/12/world/asia/us-consulate-afghanistan-attack/
",2,20,,,Shooting Assault,,,,,TRUE,,,,"Assault Rifles, Grenades, Explosives",Drive Up Attack using Explosives prior to assault.,,,GROUP
2013070IND,2013-07-7,India,"A series of ten bombs explode in and around the Mahabodhi Temple complex, in Bodh Gaya, India.","http://india.blogs.nytimes.com/2013/07/07/bomb-blasts-at-indias-buddhist-mecca-in-bihar/?_r=0
http://timesofindia.indiatimes.com/india/13-bombs-were-planted-in-Mahabodhi-temple-complex-Shinde/articleshow/20970721.cms",0,5,,,Bombing,,,,,FALSE,,,,Bombs,Series of Bombings ,,,GROUP
20130522PAK,2013-06-22,Pakistan,2013 Nanga Parbat tourist shooting,https://en.wikipedia.org/wiki/2013_Nanga_Parbat_massacre,11,2,,,Shooting,,,,,TRUE,,,,Firearms,Raid of base camp led to shoointg of climbers,,,GROUP
20130615PAK,2013-06-15,Pakistan,June 2013 Quetta attacks by Lashkar-e-Jhangvi,"http://www.bbc.com/news/world-asia-22925058
http://www.nytimes.com/2013/06/16/world/asia/attacks-in-baluchistan-province-shake-pakistan.html",26,20+,,,"Bombing, Shooting",,,,,TRUE,,,,"Bomb, Firearms",Shooting and suicide bombing attack on Hospital,,,GROUP
20130527IRA,2013-05-27,Iraq,27 May 2013 Baghdad bombings,http://news.trust.org//item/20130527165436-mb1du/?source%20=%20hpbreaking,71,224,,,Bombing,,,,,TRUE,,,,Bombs,Series of Bombings throughout city,,,GROUP
20130523NIG,2013-05-23,Niger,Battle of Agadez and Arlit. Two coordinated attacks perpetrated by Islamists affiliates targeted the two Niger towns of Agadez andArlit.,"https://www.rt.com/news/france-niger-operation-islamist-762/
https://www.theguardian.com/world/2013/may/23/niger-bomb-army-french-uranium",26,30+,,,"Car Bombing, Assault",,,,,TRUE,,,,"Bomb, Firearms",Car bombs targeting military barracks and uranium mine,,,GROUP
20130523FRA,2013-05-23,France,2013 La Défense attack. An Islamic extremist wielding a knife attacked and wounded a French soldier in the Paris suburb of La Défense,"http://www.bbc.co.uk/news/world-europe-22670697
http://www.independent.co.uk/news/world/europe/saint-denis-raid-terror-suspects-were-planning-attack-on-la-defense-business-district-in-paris-a6738856.html",0,1,0,0,Stabbing,,,,,FALSE,0,0,,Knife,Neck Stabbing,,,ALONE
20130522UNI,2013-05-22,United Kingdom,Murder of Lee Rigby,"https://www.theguardian.com/uk-news/2013/dec/19/lee-rigby-murder-michael-adebolajo-adebowale-guilty
https://en.wikipedia.org/wiki/Murder_of_Lee_Rigby",2[57][58],0,0,0,Stabbing Murder,,,,,FALSE,0,0,,"Knife, Cleaver","Multiple stabbings, Hacking to death",,,GROUP
20130511TUR,2013-05-11,Turkey,"Reyhanlı bombings, killed",https://en.wikipedia.org/wiki/Reyhanl%C4%B1_bombings,52,140,,,Car Bombings ,,,,,TRUE,,,,"Bomb, Vehicle",Car Bombing,,,ALONE
20130415USA,2013-04-15,United States,"Boston Marathon bombings - Two brothers, Tamerlan and Dzhokhar Tsarnev, planted two bombs near the finish line of the Boston Marathon.",http://www.cbsnews.com/boston-bombings/,3,183[56],,,"Bombing, Shooting",,,,,FALSE,,,,"Bomb, Firearms",Backpack bomb in event crowd,,,GROUP
20130221IND,2013-02-21,India,"2013 Hyderabad blasts, two bomb blasts killed",https://en.wikipedia.org/wiki/2013_Hyderabad_blasts,16,119,,,Bombings,,,,,FALSE,,,,Bombs,Bombing crowded shopping area.,,,GROUP
20130216PAK,2013-02-16,Pakistan,February 2013 Quetta bombing,"http://www.bbc.com/news/world-asia-21485731
http://www.aljazeera.com/news/asia/2013/02/2013216133651823848.html",110,200,,,Bombing,,,,,TRUE,,,,Bomb,Bomb planted in water tank,,,ALONE
20130116ALG,2013-01-16,Algeria,In Amenas hostage crisis,"http://www.bbc.com/news/world-africa-21056884
http://www.cnn.com/2013/01/21/world/africa/algeria-hostage-crisis/index.html",67+,,,,Hostage Crisis,,,,,TRUE,,,,"Firearms, Rocket Propelled Grenades",Bus Hijacking to gas plant,,,GROUP
20130110PAK,2013-01-10,Pakistan,January 2013 Pakistan bombings,https://www.theguardian.com/world/2013/jan/10/pakistan-bombings-kill,130,270,,,Bombings,,,,,TRUE,,,,Bomb,Bombing,,,GROUP
20120911LIB,2012-09-11,Libya,2012 Benghazi attack on the U.S. Consulate.,"https://www.washingtonpost.com/world/national-security/timeline-how-the-benghazi-attack-played-out/2014/06/17/a5c34e90-f62c-11e3-a3a5-42be35962a52_story.html
https://en.wikipedia.org/wiki/2012_Benghazi_attack",4,11,,,Military Assault,,,,,TRUE,,,,Rocket Propelled Grenades,Mortar Fire Attack on U.S. Compound,,,GROUP
20120909IRA,2012-09-9,Iraq,9 September 2012 Iraq attacks,https://en.wikipedia.org/wiki/9_September_2012_Iraq_attacks,108+,371+,,,"Car bombings, roadside bombings, shootings",,,Iraq Insurgency,,TRUE,,,,"Car bombs, IEDs, automatic weapons",Series of coordinated bombings and shootings,,,GROUP
20120816IRA,2012-08-16,Iraq,16 August 2012 Iraq attacks,"https://en.wikipedia.org/wiki/16_August_2012_Iraq_attacks
http://www.cnn.com/2012/08/16/world/meast/iraq-violence/index.html",128,417,,,"Car bombs, suicide bombings, roadside bombs, shootings",,,Iraq Insurgency,,TRUE,,,,"Car bombs, Firearms, Bombs","Car Bombings, shooings, suicide bombings, explosions scattered around the country",,,GROUP
20120723IRA,2012-07-23,Iraq,23 July 2012 Iraq attacks,"http://www.bbc.co.uk/news/world-middle-east-18950706
https://en.wikipedia.org/wiki/23_July_2012_Iraq_attacks",116,229,,,"Car bombs
Suicide bombings
Shootings",,,Iraq Insurgency,,TRUE,,,,"Car bomb, bomb, firearms","Coordinated bombings and shootings, Suicide bombing, Car Bomb",,,GROUP
20120718BUL,2012-07-18,Bulgaria,2012 Burgas bus bombing,"http://www.bbc.com/news/world-europe-21342192
https://en.wikipedia.org/wiki/2012_Burgas_bus_bombing",7,32,,,Suicide Bombing,,,,,FALSE,,,,Explosive device,Bus Bombing,,,ALONE
20120629CHI,2012-06-29,China,Tianjin Airlines Flight 7554 is diverted after an attempted hijacking which led to a fight with the 6 Uyghur men subsequently being restrained,"https://en.wikipedia.org/wiki/Tianjin_Airlines_Flight_7554
http://abcnews.go.com/blogs/headlines/2012/06/chinese-passengers-crew-thwart-attempted-plane-hijacking/",2,14,,,Attempted Hijacking,,,Xinjiang conflict,,FALSE,,,,"Explosives, Aluminum Pipe Weapon",Attempted hijacking with weapons,,,GROUP
20120613IRA,2012-06-13,Iraq,The 13 June 2012 Iraq attacks were a series of simultaneous bombings and shootings occurred in Iraq.,https://en.wikipedia.org/wiki/13_June_2012_Iraq_attacks,93,300,,,"Suicide car bombings, shootings",,,Iraq Insurgency,,TRUE,,,,"Bombs, Firearms",Series of coordinated bombings and shootings,,,GROUP
20120521YEM,2012-05-21,Yemen,2012 Sana'a bombing against Yemeni Army soldiers practicing for the annual Unity Day military parade.,"https://www.theguardian.com/world/2012/may/21/sanaa-bomb-attack-targets-military
http://www.aljazeera.com/news/middleeast/2012/05/2012524223323270426.html",101+,220+,,,Suicide Bombing ,,,,,TRUE,,,,Bomb,Suicide Bombing,,,ALONE
20120503RUS,2012-05-3,Russia,Makhachkala attack,"http://www.reuters.com/article/us-russia-dagestan-blast-idUSBRE8430E620120504
https://en.wikipedia.org/wiki/2012_Makhachkala_attack",14,130[55],,,Suicide Bombing,,,,,FALSE,,,,Bomb,Suicide Bombings,,,GROUP
20120320IRA,2012-03-20,Iraq,"Iraqi attacks, Baghdad and at least 9 other cities, Iraq","https://en.wikipedia.org/wiki/20_March_2012_Iraq_attacks
http://www.aljazeera.com/news/middleeast/2012/03/201232055548528660.html",52,~250,,,"Suicide bombings, car bombs, shooting",,,,,TRUE,,,,"IED's, Bombs","Explosions, car bombs, Suicide Bombings",,,GROUP
20120323FRA,2012-03-20,France,Toulouse and Montauban shootings,"https://en.wikipedia.org/wiki/Toulouse_and_Montauban_shootings
http://www.bbc.co.uk/news/world-europe-17428860
https://www.theguardian.com/world/2012/mar/22/toulouse-shootings-timeline-mohamed-merah",7,5,,,"Spree shooting, school shooting,siege",Mohammed Merah,,,INSPIRED,FALSE,,,,Firearms,Three Gun atacks,,,ALONE
20120223IRA,2012-02-23,Iraq,"Iraqi attacks, Baghdad, Iraq by Islamic State of Iraq.","https://en.wikipedia.org/wiki/23_February_2012_Iraq_attacks
http://www.aljazeera.com/news/middleeast/2012/02/201222352158459155.html",83,250+,,,"Suicide bombings, car bombs, IEDs, shootings, school bombing",,,Iraq Insurgency,,TRUE,,,,Bombs,String of Bombing attacks,,,GROUP
20120105IRA,2012-01-5,Iraq,"Iraqi bombings, Baghdad and Nasiriyah, Iraq by Islamic State of Iraq.",http://www.bbc.com/news/world-middle-east-16420554,73 dead,149,,,Suicide Bombings,,,Iraq Insurgency,,TRUE,,,,Bombs,Suicide Attack and Bombings,,,GROUP
20111228CHI,2011-12-28,China,15 Uyghur youths kidnap two goat shepherds en route to Pakistan for jihadist training.,"http://www.bbc.com/news/world-asia-china-16351368
http://www.reuters.com/article/us-china-xinjiang-hostage-idUSTRE7BS03P20111229",8,5,,,Hostage Crisis,,,Xinjiang conflict,,FALSE,,,,"Knives, guns",Kidnapping of two shepards using weapons,,,GROUP
20111225NIG,2011-12-25,Nigeria,"Christmas Day bombings were bomb blasts and shootings at churches in Madalla, Jos, Gadaka, and Damaturu","https://en.wikipedia.org/wiki/December_2011_Nigeria_attacks
http://www.bbc.co.uk/news/world-africa-16328940",41[54],,,,"Suicide bombings, bombings and shootings",,,Boko Haram Insurgency,,FALSE,,,,"Explosives, Bombs, Firearms",Bombings and shooting attack on Church,,,GROUP
20111222IRA,2011-12-22,Iraq,The 22 December 2011 Baghdad bombings were a series of coordinated attacks.,"https://en.wikipedia.org/wiki/22_December_2011_Baghdad_bombings
https://www.theguardian.com/world/2011/dec/22/baghdad-bomb-attacks-iraq
http://www.cbsnews.com/news/string-of-baghdad-attacks-kills-at-least-69/",60+,160+,,,"Suicide bombings, suicide car bombing, roadside bombs, sticky bombs, shooting",,,Iraq Insurgency,,TRUE,,,,"Bombs, Car Bombs, Firearms","Series of coordinated bombings, shootings, and Attacks",,,GROUP
20111028BOS,2011-10-28,Bosnia and Herzegovina,A Wahhabi Islamist attacked the US embassy in Sarajevo with a firearm. He wounded a police officer before being shot and injured by police.,http://www.bbc.com/news/world-europe-15499143,0,2[53],,,Shooting ,,,,,TRUE,,,,Firearm ,Shooting ,,,ALONE
20111007IRA,2011-10-7,Iraq,October 2011 Baghdad bombings,https://en.wikipedia.org/wiki/October_2011_Baghdad_bombings,64,190,,,"Shootings, Suicide bombings, Car bombs",,,Iraq Insurgency,,TRUE,,,,"IED's, Bombs, Firearms",Series of bombing attacks,,,GROUP
20111004SOM,2011-10-4,Somalia,2011 Mogadishu bombing,"https://www.theguardian.com/world/2011/oct/04/mogadishu-truck-bomb-al-shabaab
https://en.wikipedia.org/wiki/2011_Mogadishu_bombing#References",100,110+,,,"Suicide Bombing, Mass Murder-suicide",Al-Shabab,,,,TRUE,,,ORGANIZED,Bomb,Vehicular Attack at gate of complex with bomb. ,TRUE,,ALONE
20110907IND,2011-09-7,India,2011 Delhi bombing took place in the Indian capital Delhi,"https://en.wikipedia.org/wiki/2011_Delhi_bombing
http://www.bbc.com/news/world-us-canada-14816492",17,76,,,Bombings ,,,,,FALSE,,,,IED's,Planted briefcase bomb,,,ALONE
20110730CHI,2011-07-30,China,"A series of knife and bomb attacks occurred in Kashgar, China Uyghur men hijacked a truck, killed its driver and drove into a crowd of pedestrians. They then got out of the vehicle and attacked pedestrians with knives. On July 31, a chain of two explosions started a fire in a restaurant.","https://en.wikipedia.org/wiki/2011_Kashgar_attacks
http://www.bbc.com/news/world-asia-pacific-14356532",15,42,,,"Vehicular, IED and knife attack",,,Xinjiang conflict,,FALSE,,,,"IED's, Knife, Firearms, Vehicle","Car Jacking, Vehicular Attack driving into crowd, Stabbing individuals in crowd ",,,GROUP
